timestamp,house_id,water_level,power_consumption,pump_status,electricity_cost,water_usage
2024-10-02 21:00:00,1,36.20845065025471,26,1,14.1,39.17
2024-10-02 22:00:00,1,29.16916114083573,15,0,17.96,39.93
2024-10-02 23:00:00,1,32.42370463490954,11,0,16.7,31.62
2024-10-02 00:00:00,2,41.177509546243066,23,0,14.7,37.99
2024-10-02 01:00:00,2,42.876281191600235,24,1,10.15,35.36
2024-10-02 02:00:00,2,36.93080855920189,13,1,8.69,37.95
2024-10-02 03:00:00,2,35.576491896343136,46,1,16.83,37.01
2024-10-02 04:00:00,2,41.82024862900314,34,0,10.45,34.18
2024-10-02 05:00:00,2,39.39688465785358,26,1,11.61,35.12
2024-10-02 06:00:00,2,35.26873880027646,23,0,12.54,36.98
2024-10-02 07:00:00,2,43.88942585495091,43,1,9.26,38.17
2024-10-02 08:00:00,2,47.11857155431431,34,1,9.49,36.09
2024-10-02 09:00:00,2,41.99723954850067,21,1,10.07,30.65
2024-10-02 10:00:00,2,48.322091003822806,24,0,17.4,39.31
2024-10-02 11:00:00,2,36.59705445809072,19,0,12.73,35.34
2024-10-02 12:00:00,2,23.908294843782002,50,0,15.31,31.52
2024-10-02 13:00:00,2,26.050363563005526,16,0,17.26,30.01
2024-10-02 14:00:00,2,29.0549076159839,28,1,10.56,31.58
2024-10-02 15:00:00,2,26.933584239476282,27,1,13.62,38.94
2024-10-02 16:00:00,2,29.93809652558199,13,1,9.62,34.22
2024-10-02 17:00:00,2,33.06133171495615,14,0,13.57,39.76
2024-10-02 18:00:00,2,29.762685028047713,41,0,13.41,39.56
2024-10-02 19:00:00,2,30.461609517489926,26,0,15.85,39.82
2024-10-02 20:00:00,2,30.56988830168401,39,0,11.12,33.44
2024-10-02 21:00:00,2,26.689342997339672,39,0,16.36,35.91
2024-10-02 22:00:00,2,36.21677839604237,26,0,17.1,34.48
2024-10-02 23:00:00,2,33.90472945938989,30,0,17.72,30.28
2024-10-03 00:00:00,1,43.15973849195827,24,0,12.85,33.22
2024-10-03 01:00:00,1,40.89964437018292,32,0,14.07,33.04
2024-10-03 02:00:00,1,38.359857946228,44,1,14.69,37.15
2024-10-03 03:00:00,1,50.0,25,0,12.23,30.96
2024-10-03 04:00:00,1,50.0,31,0,15.52,37.9
2024-10-03 05:00:00,1,45.46928024466022,20,0,16.15,39.55
2024-10-03 06:00:00,1,47.60091920218959,17,0,12.82,38.48
2024-10-03 07:00:00,1,36.808154386492966,23,1,14.54,38.21
2024-10-03 08:00:00,1,39.31741836837437,48,0,11.05,35.62
2024-10-03 09:00:00,1,43.56399507708708,43,0,13.83,31.69
2024-10-03 10:00:00,1,35.02152781405339,22,1,13.78,35.95
2024-10-03 11:00:00,1,42.783363014574974,28,0,10.75,31.21
2024-10-03 12:00:00,1,34.44760613860082,34,1,14.68,34.43
2024-10-03 13:00:00,1,28.264872284345856,10,0,12.22,36.06
2024-10-03 14:00:00,1,28.68631966525171,45,0,8.87,33.99
2024-10-03 15:00:00,1,23.688642855705133,37,0,9.07,39.32
2024-10-03 16:00:00,1,25.36229003551752,37,1,16.31,31.29
2024-10-03 17:00:00,1,40.06150521625429,26,0,17.25,30.47
2024-10-03 18:00:00,1,26.10488693330152,31,0,11.41,37.5
2024-10-03 19:00:00,1,35.176074084952084,46,0,13.61,34.7
2024-10-03 20:00:00,1,40.95239424491697,43,1,9.72,38.74
2024-10-03 21:00:00,1,29.267150490041804,11,0,17.38,37.49
2024-10-03 22:00:00,1,25.99785182025832,14,0,12.89,31.97
2024-10-03 23:00:00,1,24.635035412525244,15,1,12.04,34.32
2024-10-03 00:00:00,2,34.656628224309586,12,0,14.66,37.38
2024-10-03 01:00:00,2,41.42572085561159,37,0,13.54,38.24
2024-10-03 02:00:00,2,46.813902875048036,33,0,17.61,32.46
2024-10-03 03:00:00,2,38.0528396206276,25,1,15.25,30.49
2024-10-03 04:00:00,2,45.001934939498945,14,0,14.09,32.95
2024-10-03 05:00:00,2,38.33962407371063,11,0,15.2,36.29
2024-10-03 06:00:00,2,38.32346303519691,28,0,13.78,39.22
2024-10-03 07:00:00,2,47.735398117361015,46,0,16.28,35.82
2024-10-03 08:00:00,2,28.575082645281146,19,1,13.0,36.0
2024-10-03 09:00:00,2,42.137160741501035,35,1,14.76,33.27
2024-10-03 10:00:00,2,44.359434546896495,26,1,12.16,32.18
2024-10-03 11:00:00,2,41.01870154448472,23,0,14.23,35.94
2024-10-03 12:00:00,2,26.042446153495924,49,0,9.33,38.36
2024-10-03 13:00:00,2,29.118796311325106,36,0,16.54,36.76
2024-10-03 14:00:00,2,23.652476292160213,46,0,16.32,37.57
2024-10-03 15:00:00,2,35.69248445861576,38,0,11.72,32.87
2024-10-03 16:00:00,2,31.573916124993183,23,0,8.95,31.36
2024-10-03 17:00:00,2,26.40788330577579,17,0,15.54,34.42
2024-10-03 18:00:00,2,29.994925829906126,21,0,11.23,39.08
2024-10-03 19:00:00,2,27.55053518196753,33,0,16.99,31.5
2024-10-03 20:00:00,2,32.85131023269392,23,0,15.73,39.02
2024-10-03 21:00:00,2,26.076137031854845,11,1,14.84,33.14
2024-10-03 22:00:00,2,26.114301252270238,48,0,9.99,36.69
2024-10-03 23:00:00,2,33.762152138169924,40,0,10.71,38.36
2024-10-04 00:00:00,1,44.01912047109522,37,0,16.64,35.31
2024-10-04 01:00:00,1,43.526601761646724,18,0,9.97,38.39
2024-10-04 02:00:00,1,43.04940184212233,18,0,9.57,34.75
2024-10-04 03:00:00,1,42.707098743252054,17,0,10.77,39.25
2024-10-04 04:00:00,1,41.809260377370194,15,0,12.02,39.45
2024-10-04 05:00:00,1,33.04073232150165,50,0,9.48,37.87
2024-10-04 06:00:00,1,32.915076309157115,23,0,17.14,30.16
2024-10-04 07:00:00,1,44.535204786832125,14,1,9.61,37.99
2024-10-04 08:00:00,1,42.406001718405726,47,1,17.91,31.11
2024-10-04 09:00:00,1,37.52122124409761,39,0,12.6,33.77
2024-10-04 10:00:00,1,45.61224585378477,32,0,10.03,30.08
2024-10-04 11:00:00,1,46.626268245580164,18,1,14.95,36.17
2024-10-04 12:00:00,1,22.752526652336996,25,1,8.09,35.77
2024-10-04 13:00:00,1,33.140420915348855,40,1,15.83,31.28
2024-10-04 14:00:00,1,33.08691293746141,37,0,12.5,33.74
2024-10-04 15:00:00,1,35.9566836092802,10,0,8.01,39.97
2024-10-04 16:00:00,1,33.050144029717146,37,0,8.4,35.9
2024-10-04 17:00:00,1,30.277051575730393,18,0,9.59,31.84
2024-10-04 18:00:00,1,26.767004156946737,22,1,14.82,30.37
2024-10-04 19:00:00,1,26.837713334251124,31,0,8.65,35.43
2024-10-04 20:00:00,1,39.32761533982398,36,0,12.6,36.0
2024-10-04 21:00:00,1,26.544924580173475,42,0,13.49,33.59
2024-10-04 22:00:00,1,28.479736915188028,18,0,14.82,34.82
2024-10-04 23:00:00,1,32.830134842241826,33,0,12.53,36.77
2024-10-04 00:00:00,2,43.034235778381536,43,1,11.0,31.51
2024-10-04 01:00:00,2,26.469738455264974,26,0,12.67,31.69
2024-10-04 02:00:00,2,35.26902873563087,12,0,17.11,34.43
2024-10-04 03:00:00,2,35.72414697223246,18,0,14.57,33.56
2024-10-04 04:00:00,2,42.061144142466674,47,0,8.17,30.06
2024-10-04 05:00:00,2,41.40061694736219,27,0,8.84,30.17
2024-10-04 06:00:00,2,41.06490342161298,17,1,11.94,32.11
2024-10-04 07:00:00,2,41.188647364829876,36,0,8.39,33.95
2024-10-04 08:00:00,2,29.95947880632618,50,1,17.75,30.22
2024-10-04 09:00:00,2,42.38265813322493,17,1,12.79,32.9
2024-10-04 10:00:00,2,41.52584103416865,30,0,16.37,37.12
2024-10-04 11:00:00,2,32.57284438146526,41,0,15.58,35.79
2024-10-04 12:00:00,2,38.41587203015747,18,0,13.77,38.47
2024-10-04 13:00:00,2,33.62514301280666,13,1,14.47,33.47
2024-10-04 14:00:00,2,33.2337924800641,23,0,12.32,39.04
2024-10-04 15:00:00,2,29.608599592347105,47,1,15.75,36.26
2024-10-04 16:00:00,2,33.94635344084241,50,0,13.69,35.63
2024-10-04 17:00:00,2,31.686687650571095,50,0,13.39,34.2
2024-10-04 18:00:00,2,20.0,46,0,15.36,38.83
2024-10-04 19:00:00,2,38.025281115847825,41,1,16.78,36.22
2024-10-04 20:00:00,2,32.97636972137325,17,1,14.41,34.11
2024-10-04 21:00:00,2,32.355575200946404,50,1,8.89,30.15
2024-10-04 22:00:00,2,29.516682128001406,39,0,14.86,39.79
2024-10-04 23:00:00,2,20.783075057837905,19,0,16.4,36.71
2024-10-05 00:00:00,1,41.14809817848115,18,0,15.45,39.1
2024-10-05 01:00:00,1,41.27931365153539,35,0,16.54,34.6
2024-10-05 02:00:00,1,45.044940603523244,20,0,11.74,32.84
2024-10-05 03:00:00,1,31.292863604760846,25,1,10.92,33.48
2024-10-05 04:00:00,1,37.859860656338725,33,0,9.58,38.76
2024-10-05 05:00:00,1,38.41536111583822,22,0,17.75,33.96
2024-10-05 06:00:00,1,37.42550034467635,37,0,16.41,30.74
2024-10-05 07:00:00,1,34.588607111017815,42,0,13.28,39.45
2024-10-05 08:00:00,1,39.244518406920484,42,1,13.13,30.7
2024-10-05 09:00:00,1,35.31479259198537,10,0,8.64,35.3
2024-10-05 10:00:00,1,38.63699992458282,17,0,15.93,32.03
2024-10-05 11:00:00,1,42.27194727157957,24,1,16.3,37.38
2024-10-05 12:00:00,1,33.31981177809669,43,0,10.16,33.07
2024-10-05 13:00:00,1,33.80016761884236,31,1,14.21,38.76
2024-10-05 14:00:00,1,31.666409505847074,30,1,13.09,37.25
2024-10-05 15:00:00,1,29.86627567144416,21,0,10.03,34.0
2024-10-05 16:00:00,1,30.255747678578178,44,1,13.81,37.31
2024-10-05 17:00:00,1,25.2618097692656,14,0,14.66,38.64
2024-10-05 18:00:00,1,34.18141954178428,28,0,17.1,33.56
2024-10-05 19:00:00,1,24.87425110710181,44,0,11.52,33.23
2024-10-05 20:00:00,1,30.083421332462915,11,1,10.53,36.32
2024-10-05 21:00:00,1,27.023944904754647,29,0,15.2,32.65
2024-10-05 22:00:00,1,20.563717838791554,47,0,14.2,39.28
2024-10-05 23:00:00,1,36.346575406832464,50,0,13.61,38.29
2024-10-05 00:00:00,2,33.33250605952432,45,0,13.11,31.98
2024-10-05 01:00:00,2,38.178598408953185,29,0,17.16,36.25
2024-10-05 02:00:00,2,43.17427912495607,21,1,16.2,36.01
2024-10-05 03:00:00,2,32.23530920290099,45,0,9.82,32.95
2024-10-05 04:00:00,2,43.23306812086962,45,0,9.69,31.77
2024-10-05 05:00:00,2,31.70979709105017,42,0,12.62,36.52
2024-10-05 06:00:00,2,40.9413170183148,44,0,9.82,37.9
2024-10-05 07:00:00,2,32.603219751303776,16,1,16.15,40.0
2024-10-05 08:00:00,2,38.78415836600193,12,0,13.05,32.3
2024-10-05 09:00:00,2,34.916428257461874,36,0,11.65,34.3
2024-10-05 10:00:00,2,39.906318980910534,30,0,13.66,33.01
2024-10-05 11:00:00,2,40.3258518162955,39,0,11.19,30.12
2024-10-05 12:00:00,2,38.16489779395294,39,0,9.0,36.66
2024-10-05 13:00:00,2,28.902816760039627,24,1,16.24,38.88
2024-10-05 14:00:00,2,32.541682780395035,12,1,12.19,33.6
2024-10-05 15:00:00,2,25.690320388987217,45,0,8.07,33.05
2024-10-05 16:00:00,2,31.193275271014944,40,1,9.56,36.62
2024-10-05 17:00:00,2,31.729451307627084,13,0,17.28,31.4
2024-10-05 18:00:00,2,21.138577511933114,38,0,9.25,36.14
2024-10-05 19:00:00,2,43.594084664463686,15,0,8.86,39.24
2024-10-05 20:00:00,2,31.821334996437322,33,0,9.47,34.36
2024-10-05 21:00:00,2,30.199066705073555,40,1,17.49,34.74
2024-10-05 22:00:00,2,34.12970244680675,12,0,17.98,33.86
2024-10-05 23:00:00,2,34.607328103894744,32,1,10.11,38.45
2024-10-06 00:00:00,1,40.77697422384775,23,0,16.63,30.83
2024-10-06 01:00:00,1,34.23694974841861,20,0,13.71,31.46
2024-10-06 02:00:00,1,43.94941591480869,16,0,15.13,38.11
2024-10-06 03:00:00,1,36.28672729499286,14,0,11.0,31.9
2024-10-06 04:00:00,1,38.70603854313538,32,0,12.71,36.53
2024-10-06 05:00:00,1,38.31570406641928,24,0,9.76,35.15
2024-10-06 06:00:00,1,41.615935153982164,40,0,11.45,39.79
2024-10-06 07:00:00,1,32.73500726385392,21,1,8.52,30.16
2024-10-06 08:00:00,1,41.314034142403806,30,0,16.34,39.8
2024-10-06 09:00:00,1,50.0,34,0,12.48,37.5
2024-10-06 10:00:00,1,47.83157965985336,40,1,14.76,38.09
2024-10-06 11:00:00,1,39.43153584532059,48,1,12.5,35.52
2024-10-06 12:00:00,1,30.15398332989061,31,0,9.45,38.74
2024-10-06 13:00:00,1,37.92266867510297,38,0,10.6,30.05
2024-10-06 14:00:00,1,29.35951660759646,20,0,12.55,37.01
2024-10-06 15:00:00,1,21.139343557410342,49,0,14.19,30.81
2024-10-06 16:00:00,1,27.31154429984639,41,0,15.49,36.23
2024-10-06 17:00:00,1,34.24190439077252,36,1,8.98,39.01
2024-10-06 18:00:00,1,28.78446972509984,25,0,14.34,37.97
2024-10-06 19:00:00,1,26.156213578941674,12,1,15.14,36.96
2024-10-06 20:00:00,1,29.192336775194374,43,1,8.3,31.91
2024-10-06 21:00:00,1,31.16164971837215,29,1,10.19,32.94
2024-10-06 22:00:00,1,31.717874694061546,49,0,12.32,36.42
2024-10-06 23:00:00,1,35.49200722419226,22,1,17.55,32.33
2024-10-06 00:00:00,2,37.33457304030729,32,1,16.02,37.41
2024-10-06 01:00:00,2,34.2997305658739,18,0,9.42,35.86
2024-10-06 02:00:00,2,48.84176550353905,37,0,8.44,37.34
2024-10-06 03:00:00,2,45.87551432779734,11,0,14.47,38.19
2024-10-06 04:00:00,2,44.991078765340866,41,0,11.54,38.17
2024-10-06 05:00:00,2,40.61759273420863,26,0,10.77,36.2
2024-10-06 06:00:00,2,40.67194051450071,44,0,12.97,31.04
2024-10-06 07:00:00,2,38.38540286783731,28,0,8.37,37.69
2024-10-06 08:00:00,2,43.0491119438112,29,1,16.21,31.96
2024-10-06 09:00:00,2,45.58626357370511,20,0,8.92,38.79
2024-10-06 10:00:00,2,42.78467354822179,38,0,13.71,33.53
2024-10-06 11:00:00,2,42.08565288799382,16,0,14.96,30.61
2024-10-06 12:00:00,2,33.50133299595592,30,0,9.2,39.35
2024-10-06 13:00:00,2,26.581555492435484,30,0,15.09,32.15
2024-10-06 14:00:00,2,24.515741261751337,50,0,9.71,38.77
2024-10-06 15:00:00,2,38.30456696200372,26,0,9.38,32.46
2024-10-06 16:00:00,2,28.216904933438094,44,0,12.67,30.87
2024-10-06 17:00:00,2,27.60270312942739,25,0,10.34,35.97
2024-10-06 18:00:00,2,35.21535989723287,10,0,10.51,30.79
2024-10-06 19:00:00,2,30.82235237767441,26,0,17.12,39.01
2024-10-06 20:00:00,2,22.89697987712497,11,0,16.57,38.74
2024-10-06 21:00:00,2,32.21467066657688,44,0,10.31,38.38
2024-10-06 22:00:00,2,29.1909212666298,45,0,9.11,30.0
2024-10-06 23:00:00,2,29.598395360364336,11,1,9.08,38.19
2024-10-07 00:00:00,1,37.11856687484021,21,1,17.11,39.12
2024-10-07 01:00:00,1,38.57962763039576,24,0,15.51,31.35
2024-10-07 02:00:00,1,31.503748973392877,10,1,17.82,34.22
2024-10-07 03:00:00,1,42.19575883461572,36,0,13.62,31.21
2024-10-07 04:00:00,1,43.383233153234926,19,0,12.52,32.9
2024-10-07 05:00:00,1,44.62514769004654,18,0,14.3,35.07
2024-10-07 06:00:00,1,39.039039883340735,44,1,10.83,39.33
2024-10-07 07:00:00,1,34.9222984681944,33,0,15.56,38.83
2024-10-07 08:00:00,1,43.35698463058757,22,0,11.21,38.45
2024-10-07 09:00:00,1,43.61247492727173,20,0,8.21,37.27
2024-10-07 10:00:00,1,46.699346500108945,45,1,17.05,38.98
2024-10-07 11:00:00,1,38.915226432010726,16,1,15.93,34.12
2024-10-07 12:00:00,1,33.43694496098517,47,0,16.08,30.66
2024-10-07 13:00:00,1,35.043294016061814,41,0,15.79,30.84
2024-10-07 14:00:00,1,31.064535802832438,33,0,15.27,33.21
2024-10-07 15:00:00,1,27.06773859030779,25,0,17.62,33.1
2024-10-07 16:00:00,1,29.114668669391726,20,0,17.78,30.23
2024-10-07 17:00:00,1,27.943246606159104,40,1,17.32,34.65
2024-10-07 18:00:00,1,26.897605372208332,23,0,17.15,34.19
2024-10-07 19:00:00,1,32.09271420100306,22,0,14.85,38.93
2024-10-07 20:00:00,1,33.00737133613694,18,1,8.51,39.04
2024-10-07 21:00:00,1,29.697981888467712,45,0,16.86,32.64
2024-10-07 22:00:00,1,31.535342634373933,47,0,13.77,31.49
2024-10-07 23:00:00,1,31.237515478181027,37,0,10.87,34.73
2024-10-07 00:00:00,2,34.344489651818364,23,1,12.97,33.87
2024-10-07 01:00:00,2,45.277107675578016,12,0,13.36,32.35
2024-10-07 02:00:00,2,29.547454503115354,41,0,16.12,35.42
2024-10-07 03:00:00,2,43.98521844810216,30,0,9.79,30.43
2024-10-07 04:00:00,2,40.86015864627036,16,0,10.65,33.13
2024-10-07 05:00:00,2,41.029557899931106,23,0,8.79,31.53
2024-10-07 06:00:00,2,43.80963033451715,49,0,12.52,38.46
2024-10-07 07:00:00,2,41.46951260222688,37,1,14.48,34.64
2024-10-07 08:00:00,2,44.75818124051202,29,1,10.8,37.73
2024-10-07 09:00:00,2,43.848606485206886,21,0,9.4,39.0
2024-10-07 10:00:00,2,40.64397032986517,24,0,8.07,34.67
2024-10-07 11:00:00,2,38.61646746945183,33,0,12.78,32.88
2024-10-07 12:00:00,2,28.52842738096672,39,0,9.6,34.82
2024-10-07 13:00:00,2,30.46960668610339,22,0,9.93,37.45
2024-10-07 14:00:00,2,27.356064322815442,12,0,14.75,39.73
2024-10-07 15:00:00,2,27.84039234874683,38,0,13.98,35.33
2024-10-07 16:00:00,2,29.217903542194176,20,0,11.66,39.88
2024-10-07 17:00:00,2,33.750172328798755,28,1,12.28,34.47
2024-10-07 18:00:00,2,28.997975194123452,50,0,16.17,36.11
2024-10-07 19:00:00,2,36.27224922483049,29,1,16.04,30.01
2024-10-07 20:00:00,2,27.97641293516562,49,0,12.67,33.27
2024-10-07 21:00:00,2,26.55061544243677,35,0,13.82,35.33
2024-10-07 22:00:00,2,25.73476649208116,40,1,13.03,39.05
2024-10-07 23:00:00,2,20.0,34,1,10.41,37.6
2024-10-08 00:00:00,1,42.82843721194438,27,1,14.59,34.34
2024-10-08 01:00:00,1,37.44434040015103,22,1,8.14,35.01
2024-10-08 02:00:00,1,45.97736294152219,26,1,9.84,34.34
2024-10-08 03:00:00,1,41.075053395001,40,0,12.05,32.26
2024-10-08 04:00:00,1,38.542563172199635,14,1,16.8,32.9
2024-10-08 05:00:00,1,45.64162480308628,32,1,16.45,30.74
2024-10-08 06:00:00,1,45.602176492904654,35,1,8.87,38.75
2024-10-08 07:00:00,1,46.224121778852535,28,0,11.9,38.48
2024-10-08 08:00:00,1,42.356866513440565,22,1,15.6,35.2
2024-10-08 09:00:00,1,35.772086722599575,32,0,10.63,34.66
2024-10-08 10:00:00,1,50.0,22,0,12.19,35.5
2024-10-08 11:00:00,1,38.87038240310232,34,1,12.68,35.0
2024-10-08 12:00:00,1,31.417332254530397,46,1,16.17,33.25
2024-10-08 13:00:00,1,28.64579340700867,23,0,16.09,37.57
2024-10-08 14:00:00,1,26.599746470001588,15,0,8.91,30.77
2024-10-08 15:00:00,1,30.291217431704887,38,0,14.19,37.56
2024-10-08 16:00:00,1,31.84875514937645,40,0,12.8,31.96
2024-10-08 17:00:00,1,32.54718256603762,32,1,16.33,38.87
2024-10-08 18:00:00,1,29.621788407861956,17,1,11.46,31.77
2024-10-08 19:00:00,1,33.65974558610784,45,0,10.16,31.5
2024-10-08 20:00:00,1,24.535910415281748,23,0,13.61,35.82
2024-10-08 21:00:00,1,30.579891911797215,11,0,13.22,39.05
2024-10-08 22:00:00,1,31.432107125165466,13,0,16.91,34.06
2024-10-08 23:00:00,1,25.60113628971692,24,0,14.07,39.31
2024-10-08 00:00:00,2,40.23553845616206,49,0,12.81,39.95
2024-10-08 01:00:00,2,41.44863704154436,36,0,17.08,39.71
2024-10-08 02:00:00,2,35.85810494416002,16,0,15.91,36.72
2024-10-08 03:00:00,2,41.383725676324175,37,0,16.46,34.57
2024-10-08 04:00:00,2,31.47505936976782,36,0,11.43,38.9
2024-10-08 05:00:00,2,50.0,23,0,15.5,30.39
2024-10-08 06:00:00,2,41.378163588354276,26,0,9.78,33.25
2024-10-08 07:00:00,2,37.237690427745896,10,0,10.31,39.96
2024-10-08 08:00:00,2,41.588568834766114,41,1,11.28,36.81
2024-10-08 09:00:00,2,34.047765731995824,50,0,14.39,36.37
2024-10-08 10:00:00,2,45.9853799737654,20,0,15.39,36.76
2024-10-08 11:00:00,2,36.8711737459061,21,0,8.71,39.7
2024-10-08 12:00:00,2,37.079864219024316,15,0,8.76,35.84
2024-10-08 13:00:00,2,37.81274203233166,28,1,10.61,33.31
2024-10-08 14:00:00,2,30.249292423898186,46,0,17.36,37.79
2024-10-08 15:00:00,2,24.705648139799266,17,1,14.06,33.77
2024-10-08 16:00:00,2,27.78005413784393,15,0,11.99,36.75
2024-10-08 17:00:00,2,31.631881457880006,10,0,15.93,30.25
2024-10-08 18:00:00,2,27.127905955237274,44,0,17.99,39.93
2024-10-08 19:00:00,2,36.756030235751126,38,0,8.77,38.34
2024-10-08 20:00:00,2,22.148313987093708,22,0,14.03,35.45
2024-10-08 21:00:00,2,29.170873422077523,32,0,11.1,35.29
2024-10-08 22:00:00,2,25.543231672962072,23,1,8.56,34.07
2024-10-08 23:00:00,2,24.760386819784202,24,1,11.97,39.71
2024-10-09 00:00:00,1,37.10967660428016,27,0,13.29,38.51
2024-10-09 01:00:00,1,39.14055450794497,38,1,14.63,30.31
2024-10-09 02:00:00,1,41.81265856142794,20,1,11.51,38.79
2024-10-09 03:00:00,1,46.79827265692058,34,0,10.97,35.71
2024-10-09 04:00:00,1,39.980941879387764,47,1,14.44,34.28
2024-10-09 05:00:00,1,39.59762085444582,20,0,15.5,36.69
2024-10-09 06:00:00,1,43.155766168845226,35,0,8.18,36.26
2024-10-09 07:00:00,1,33.298067220749154,43,0,8.71,38.05
2024-10-09 08:00:00,1,38.46622758999593,14,0,14.48,38.37
2024-10-09 09:00:00,1,44.875675942957265,36,0,12.02,32.14
2024-10-09 10:00:00,1,40.33095338373333,18,0,13.89,30.82
2024-10-09 11:00:00,1,42.002047333268465,40,0,10.33,36.76
2024-10-09 12:00:00,1,27.67251826250135,17,1,16.15,31.13
2024-10-09 13:00:00,1,27.222379884506072,50,0,11.27,32.09
2024-10-09 14:00:00,1,26.19432030526451,13,0,16.41,38.92
